Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
6/26/2021 6:26:22 a. m.,"1257","26.8","72","879"
6/26/2021 6:27:22 a. m.,"1280","26.8","72","879"
6/26/2021 6:28:22 a. m.,"1295","26.8","72","879"
6/26/2021 6:29:22 a. m.,"1270","26.8","72","879"
6/26/2021 6:30:22 a. m.,"1301","26.8","72","879"
6/26/2021 6:31:22 a. m.,"1266","26.8","72","879"
6/26/2021 6:32:22 a. m.,"1246","26.8","72","879"
6/26/2021 6:33:22 a. m.,"1257","26.8","72","879"
6/26/2021 6:34:22 a. m.,"1265","26.8","72","879"
6/26/2021 6:35:22 a. m.,"1297","26.8","72","879"
6/26/2021 6:36:22 a. m.,"1261","26.8","72","879"
6/26/2021 6:37:22 a. m.,"1268","26.8","72","879"
6/26/2021 6:38:22 a. m.,"1266","26.8","72","879"
6/26/2021 6:39:22 a. m.,"1269","26.8","72","879"
6/26/2021 6:40:22 a. m.,"1246","26.8","72","879"
6/26/2021 6:41:22 a. m.,"1278","26.8","72","879"
6/26/2021 6:42:22 a. m.,"1268","26.8","72","879"
6/26/2021 6:43:22 a. m.,"1267","26.8","72","879"
6/26/2021 6:44:22 a. m.,"1266","26.8","72","879"
6/26/2021 6:45:22 a. m.,"1279","26.8","72","879"
6/26/2021 6:46:22 a. m.,"1271","26.8","72","879"
6/26/2021 6:47:22 a. m.,"1262","26.8","72","879"
6/26/2021 6:48:22 a. m.,"1270","26.8","72","879"
6/26/2021 6:49:22 a. m.,"1293","26.8","72","879"
6/26/2021 6:50:22 a. m.,"1263","26.8","72","879"
6/26/2021 6:51:22 a. m.,"1260","26.8","72","879"
6/26/2021 6:52:22 a. m.,"1274","26.8","72","879"
6/26/2021 6:53:22 a. m.,"1286","26.8","72","879"
6/26/2021 6:54:22 a. m.,"1284","26.8","72","879"
6/26/2021 6:55:22 a. m.,"1268","26.8","72","879"
6/26/2021 6:56:22 a. m.,"1269","26.7","72","879"
6/26/2021 6:57:22 a. m.,"1269","26.8","72","879"
6/26/2021 6:58:22 a. m.,"1280","26.8","72","879"
6/26/2021 6:59:22 a. m.,"1254","26.8","72","879"
6/26/2021 7:00:22 a. m.,"1254","26.7","72","879"
6/26/2021 7:01:22 a. m.,"1254","26.8","72","879"
6/26/2021 7:02:22 a. m.,"1259","26.7","72","879"
6/26/2021 7:03:22 a. m.,"1288","26.7","72","879"
6/26/2021 7:04:22 a. m.,"1275","26.7","72","879"
6/26/2021 7:05:22 a. m.,"1283","26.7","72","879"
6/26/2021 7:06:22 a. m.,"1247","26.7","72","879"
6/26/2021 7:07:22 a. m.,"1221","26.8","72","879"
6/26/2021 7:08:22 a. m.,"1256","26.7","72","879"
6/26/2021 7:09:22 a. m.,"1284","26.7","72","879"
6/26/2021 7:10:22 a. m.,"1280","26.8","72","879"
6/26/2021 7:11:22 a. m.,"1267","26.7","72","879"
6/26/2021 7:12:22 a. m.,"1258","26.7","72","879"
6/26/2021 7:13:22 a. m.,"1270","26.7","72","879"
6/26/2021 7:14:22 a. m.,"1276","26.7","72","879"
6/26/2021 7:15:22 a. m.,"1258","26.7","72","879"
6/26/2021 7:16:22 a. m.,"1271","26.7","72","879"
6/26/2021 7:17:22 a. m.,"1276","26.7","72","879"
6/26/2021 7:18:22 a. m.,"1264","26.7","72","879"
6/26/2021 7:19:22 a. m.,"1268","26.7","72","879"
6/26/2021 7:20:22 a. m.,"1269","26.7","72","879"
6/26/2021 7:21:22 a. m.,"1251","26.7","72","879"
6/26/2021 7:22:22 a. m.,"1290","26.7","72","879"
6/26/2021 7:23:22 a. m.,"1271","26.7","72","879"
6/26/2021 7:24:22 a. m.,"1276","26.7","72","879"
6/26/2021 7:25:22 a. m.,"1272","26.7","72","879"
6/26/2021 7:26:22 a. m.,"1244","26.7","72","879"
6/26/2021 7:27:22 a. m.,"1291","26.7","72","879"
6/26/2021 7:28:22 a. m.,"1280","26.7","72","879"
6/26/2021 7:29:22 a. m.,"1258","26.6","72","879"
6/26/2021 7:30:22 a. m.,"1260","26.6","72","879"
6/26/2021 7:31:22 a. m.,"1264","26.7","72","879"
6/26/2021 7:32:22 a. m.,"1267","26.7","72","879"
6/26/2021 7:33:22 a. m.,"1265","26.7","72","879"
6/26/2021 7:34:22 a. m.,"1276","26.7","72","879"
6/26/2021 7:35:22 a. m.,"1262","26.7","72","879"
6/26/2021 7:36:22 a. m.,"1251","26.7","72","879"
6/26/2021 7:37:22 a. m.,"1243","26.7","72","879"
6/26/2021 7:38:22 a. m.,"1254","26.7","72","879"
6/26/2021 7:39:22 a. m.,"1243","26.6","72","879"
6/26/2021 7:40:22 a. m.,"1240","26.6","72","879"
6/26/2021 7:41:22 a. m.,"1248","26.6","72","879"
6/26/2021 7:42:22 a. m.,"1265","26.6","72","879"
6/26/2021 7:43:22 a. m.,"1248","26.7","72","879"
6/26/2021 7:44:22 a. m.,"1279","26.7","72","879"
6/26/2021 7:45:22 a. m.,"1260","26.6","72","879"
6/26/2021 7:46:22 a. m.,"1240","26.6","72","879"
6/26/2021 7:47:22 a. m.,"1232","26.6","72","879"
6/26/2021 7:48:22 a. m.,"1257","26.7","72","879"
6/26/2021 7:49:22 a. m.,"1268","26.7","72","879"
6/26/2021 7:50:22 a. m.,"1258","26.7","72","879"
6/26/2021 7:51:22 a. m.,"1259","26.6","72","879"
6/26/2021 7:52:22 a. m.,"1259","26.7","72","879"
6/26/2021 7:53:22 a. m.,"1262","26.6","72","879"
6/26/2021 7:54:22 a. m.,"1280","26.7","72","879"
6/26/2021 7:55:22 a. m.,"1271","26.7","72","879"
6/26/2021 7:56:22 a. m.,"1241","26.7","72","879"
6/26/2021 7:57:22 a. m.,"1265","26.6","72","879"
6/26/2021 7:58:22 a. m.,"1272","26.7","72","879"
6/26/2021 7:59:22 a. m.,"1252","26.7","72","879"
6/26/2021 8:00:22 a. m.,"1248","26.7","72","879"
6/26/2021 8:01:22 a. m.,"1225","26.7","72","879"
6/26/2021 8:02:22 a. m.,"1279","26.7","72","879"
6/26/2021 8:03:22 a. m.,"1243","26.7","72","879"
6/26/2021 8:04:22 a. m.,"1264","26.7","72","879"
6/26/2021 8:05:22 a. m.,"1264","26.7","72","879"
6/26/2021 8:06:22 a. m.,"1267","26.7","72","879"
6/26/2021 8:07:22 a. m.,"1245","26.7","72","879"
6/26/2021 8:08:22 a. m.,"1259","26.7","72","879"
6/26/2021 8:09:22 a. m.,"1252","26.6","72","879"
6/26/2021 8:10:22 a. m.,"1254","26.7","72","879"
6/26/2021 8:11:22 a. m.,"1255","26.7","72","879"
6/26/2021 8:12:22 a. m.,"1258","26.7","72","879"
6/26/2021 8:13:22 a. m.,"1275","26.6","72","879"
6/26/2021 8:14:22 a. m.,"1229","26.7","72","879"
6/26/2021 8:15:22 a. m.,"1266","26.7","72","879"
6/26/2021 8:16:22 a. m.,"1243","26.7","72","879"
6/26/2021 8:17:22 a. m.,"1264","26.6","72","879"
6/26/2021 8:18:22 a. m.,"1270","26.7","72","879"
6/26/2021 8:19:22 a. m.,"1213","26.6","72","879"
6/26/2021 8:20:22 a. m.,"1269","26.6","72","879"
6/26/2021 8:21:22 a. m.,"1257","26.6","72","879"
6/26/2021 8:22:22 a. m.,"1243","26.7","72","879"
6/26/2021 8:23:22 a. m.,"1257","26.6","72","879"
6/26/2021 8:24:22 a. m.,"1270","26.6","72","879"
6/26/2021 8:25:22 a. m.,"1263","26.7","72","879"
6/26/2021 8:26:22 a. m.,"1226","26.7","72","879"
6/26/2021 8:27:22 a. m.,"1245","26.6","72","879"
6/26/2021 8:28:22 a. m.,"1269","26.7","72","879"
6/26/2021 8:29:22 a. m.,"1259","26.6","72","879"
6/26/2021 8:30:22 a. m.,"1254","26.6","72","879"
6/26/2021 8:31:22 a. m.,"1258","26.6","72","879"
6/26/2021 8:32:22 a. m.,"1264","26.7","72","879"
6/26/2021 8:33:22 a. m.,"1260","26.7","72","879"
6/26/2021 8:34:22 a. m.,"1305","26.7","72","879"
6/26/2021 8:35:22 a. m.,"1254","26.7","72","879"
6/26/2021 8:36:22 a. m.,"1252","26.6","72","879"
6/26/2021 8:37:22 a. m.,"1271","26.6","72","879"
6/26/2021 8:38:22 a. m.,"1234","26.7","72","879"
6/26/2021 8:39:22 a. m.,"1252","26.7","72","879"
6/26/2021 8:40:22 a. m.,"1250","26.6","72","879"
6/26/2021 8:41:22 a. m.,"1247","26.6","72","879"
6/26/2021 8:42:22 a. m.,"1244","26.6","72","879"
6/26/2021 8:43:22 a. m.,"1242","26.7","72","879"
6/26/2021 8:44:22 a. m.,"1226","26.7","72","879"
6/26/2021 8:45:22 a. m.,"1248","26.6","72","879"
6/26/2021 8:46:22 a. m.,"1248","26.6","72","879"
6/26/2021 8:47:22 a. m.,"1246","26.6","72","879"
6/26/2021 8:48:22 a. m.,"1251","26.6","72","879"
6/26/2021 8:49:22 a. m.,"1251","26.6","72","879"
6/26/2021 8:50:22 a. m.,"1235","26.6","72","879"
6/26/2021 8:51:22 a. m.,"1230","26.6","72","879"
6/26/2021 8:52:22 a. m.,"1240","26.6","72","879"
6/26/2021 8:53:22 a. m.,"1235","26.7","72","879"
6/26/2021 8:54:22 a. m.,"1281","26.6","72","879"
6/26/2021 8:55:22 a. m.,"1267","26.6","72","879"
6/26/2021 8:56:22 a. m.,"1260","26.6","72","879"
6/26/2021 8:57:22 a. m.,"1267","26.6","72","879"
6/26/2021 8:58:22 a. m.,"1236","26.6","72","879"
6/26/2021 8:59:22 a. m.,"1245","26.6","72","879"
6/26/2021 9:00:22 a. m.,"1246","26.7","72","879"
6/26/2021 9:01:22 a. m.,"1235","26.6","72","879"
6/26/2021 9:02:22 a. m.,"1279","26.6","72","879"
6/26/2021 9:03:22 a. m.,"1260","26.7","72","879"
6/26/2021 9:04:22 a. m.,"1239","26.6","72","879"
6/26/2021 9:05:22 a. m.,"1258","26.6","72","879"
6/26/2021 9:06:22 a. m.,"1227","26.6","72","879"
6/26/2021 9:07:22 a. m.,"1252","26.6","72","879"
6/26/2021 9:08:22 a. m.,"1248","26.6","72","879"
6/26/2021 9:09:22 a. m.,"1218","26.6","72","879"
6/26/2021 9:10:22 a. m.,"1246","26.6","72","879"
6/26/2021 9:11:22 a. m.,"1252","26.7","72","879"
6/26/2021 9:12:22 a. m.,"1261","26.7","72","879"
6/26/2021 9:13:22 a. m.,"1223","26.6","72","879"
6/26/2021 9:14:22 a. m.,"1264","26.6","72","879"
6/26/2021 9:15:22 a. m.,"1256","26.6","72","879"
6/26/2021 9:16:22 a. m.,"1242","26.6","72","879"
6/26/2021 9:17:22 a. m.,"1268","26.6","72","880"
6/26/2021 9:18:22 a. m.,"1249","26.6","72","880"
6/26/2021 9:19:22 a. m.,"1245","26.6","72","880"
6/26/2021 9:20:22 a. m.,"1220","26.7","72","880"
6/26/2021 9:21:22 a. m.,"1255","26.6","72","880"
6/26/2021 9:22:22 a. m.,"1236","26.6","72","880"
6/26/2021 9:23:22 a. m.,"1259","26.6","72","880"
6/26/2021 9:24:22 a. m.,"1228","26.6","72","880"
6/26/2021 9:25:22 a. m.,"1233","26.6","72","880"
6/26/2021 9:26:22 a. m.,"1245","26.6","72","880"
6/26/2021 9:27:22 a. m.,"1259","26.6","72","880"
6/26/2021 9:28:22 a. m.,"1269","26.6","72","880"
6/26/2021 9:29:22 a. m.,"1218","26.6","72","880"
6/26/2021 9:30:22 a. m.,"1265","26.6","72","880"
6/26/2021 9:31:22 a. m.,"1232","26.6","72","880"
6/26/2021 9:32:22 a. m.,"1225","26.6","72","880"
6/26/2021 9:33:22 a. m.,"1251","26.6","72","880"
6/26/2021 9:34:22 a. m.,"1258","26.6","72","880"
6/26/2021 9:35:22 a. m.,"1235","26.6","72","880"
6/26/2021 9:36:22 a. m.,"1236","26.6","72","880"
6/26/2021 9:37:22 a. m.,"1285","26.6","72","880"
6/26/2021 9:38:22 a. m.,"1263","26.6","72","880"
6/26/2021 9:39:22 a. m.,"1253","26.6","72","880"
6/26/2021 9:40:22 a. m.,"1267","26.6","72","880"
6/26/2021 9:41:22 a. m.,"1258","26.6","72","880"
6/26/2021 9:42:22 a. m.,"1220","26.6","72","880"
6/26/2021 9:43:22 a. m.,"1258","26.7","72","880"
6/26/2021 9:44:22 a. m.,"1242","26.6","72","880"
6/26/2021 9:45:22 a. m.,"1238","26.6","72","880"
6/26/2021 9:46:22 a. m.,"1238","26.6","72","880"
6/26/2021 9:47:22 a. m.,"1224","26.6","72","880"
6/26/2021 9:48:22 a. m.,"1218","26.7","72","880"
6/26/2021 9:49:22 a. m.,"1247","26.6","72","880"
6/26/2021 9:50:22 a. m.,"1229","26.6","72","880"
6/26/2021 9:51:22 a. m.,"1257","26.6","72","880"
6/26/2021 9:52:22 a. m.,"1269","26.6","72","880"
6/26/2021 9:53:22 a. m.,"1247","26.6","72","880"
6/26/2021 9:54:22 a. m.,"1246","26.6","72","880"
6/26/2021 9:55:22 a. m.,"1238","26.6","72","880"
6/26/2021 9:56:22 a. m.,"1236","26.6","72","880"
6/26/2021 9:57:22 a. m.,"1239","26.6","72","880"
6/26/2021 9:58:22 a. m.,"1225","26.6","72","880"
6/26/2021 9:59:22 a. m.,"1211","26.6","72","880"
6/26/2021 10:00:22 a. m.,"1237","26.6","72","880"
6/26/2021 10:01:22 a. m.,"1225","26.6","72","880"
6/26/2021 10:02:22 a. m.,"1246","26.6","72","880"
6/26/2021 10:03:22 a. m.,"1243","26.6","72","880"
6/26/2021 10:04:22 a. m.,"1252","26.6","72","880"
6/26/2021 10:05:22 a. m.,"1244","26.6","72","880"
6/26/2021 10:06:22 a. m.,"1256","26.6","72","880"
6/26/2021 10:07:22 a. m.,"1233","26.6","72","880"
6/26/2021 10:08:22 a. m.,"1225","26.6","72","880"
6/26/2021 10:09:22 a. m.,"1214","26.6","72","880"
6/26/2021 10:10:22 a. m.,"1247","26.6","72","880"
6/26/2021 10:11:22 a. m.,"1238","26.6","72","880"
6/26/2021 10:12:22 a. m.,"1244","26.6","72","880"
6/26/2021 10:13:22 a. m.,"1248","26.6","72","880"
6/26/2021 10:14:22 a. m.,"1220","26.6","72","880"
6/26/2021 10:15:22 a. m.,"1253","26.7","72","880"
6/26/2021 10:16:22 a. m.,"1212","26.6","72","880"
6/26/2021 10:17:22 a. m.,"1257","26.6","72","880"
6/26/2021 10:18:22 a. m.,"1243","26.6","72","880"
6/26/2021 10:19:22 a. m.,"1266","26.6","72","880"
6/26/2021 10:20:22 a. m.,"1246","26.6","72","880"
6/26/2021 10:21:22 a. m.,"1233","26.6","72","880"
6/26/2021 10:22:22 a. m.,"1229","26.6","72","880"
6/26/2021 10:23:22 a. m.,"1237","26.6","72","880"
6/26/2021 10:24:22 a. m.,"1241","26.6","72","880"
6/26/2021 10:25:22 a. m.,"1215","26.6","72","880"
6/26/2021 10:26:22 a. m.,"1216","26.6","72","880"
6/26/2021 10:27:22 a. m.,"1223","26.6","72","880"
6/26/2021 10:28:22 a. m.,"1223","26.6","72","880"
6/26/2021 10:29:22 a. m.,"1240","26.6","72","880"
6/26/2021 10:30:22 a. m.,"1221","26.6","72","880"
6/26/2021 10:31:22 a. m.,"1199","26.6","72","880"
6/26/2021 10:32:22 a. m.,"1223","26.6","72","880"
6/26/2021 10:33:22 a. m.,"1231","26.6","72","880"
6/26/2021 10:34:22 a. m.,"1228","26.6","72","880"
6/26/2021 10:35:22 a. m.,"1222","26.6","72","880"
6/26/2021 10:36:22 a. m.,"1219","26.6","72","880"
6/26/2021 10:37:22 a. m.,"1231","26.6","72","880"
6/26/2021 10:38:22 a. m.,"1255","26.6","72","880"
6/26/2021 10:39:22 a. m.,"1228","26.6","72","880"
6/26/2021 10:40:22 a. m.,"1239","26.6","72","880"
6/26/2021 10:41:22 a. m.,"1233","26.6","72","880"
6/26/2021 10:42:22 a. m.,"1210","26.6","72","880"
6/26/2021 10:43:22 a. m.,"1245","26.6","72","880"
6/26/2021 10:44:22 a. m.,"1245","26.6","72","880"
6/26/2021 10:45:22 a. m.,"1247","26.6","72","880"
6/26/2021 10:46:22 a. m.,"1244","26.6","72","880"
6/26/2021 10:47:22 a. m.,"1207","26.6","72","880"
6/26/2021 10:48:22 a. m.,"1243","26.6","72","880"
6/26/2021 10:49:22 a. m.,"1216","26.6","72","880"
6/26/2021 10:50:22 a. m.,"1243","26.6","72","880"
6/26/2021 10:51:22 a. m.,"1243","26.6","72","880"
6/26/2021 10:52:22 a. m.,"1222","26.6","72","880"
6/26/2021 10:53:22 a. m.,"1245","26.6","72","880"
6/26/2021 10:54:22 a. m.,"1237","26.6","72","880"
6/26/2021 10:55:22 a. m.,"1231","26.6","72","880"
6/26/2021 10:56:22 a. m.,"1252","26.6","72","880"
6/26/2021 10:57:22 a. m.,"1243","26.6","72","880"
6/26/2021 10:58:22 a. m.,"1215","26.6","72","880"
6/26/2021 10:59:22 a. m.,"1203","26.6","72","880"
6/26/2021 11:00:22 a. m.,"1244","26.6","72","880"
6/26/2021 11:01:22 a. m.,"1228","26.6","72","880"
6/26/2021 11:02:22 a. m.,"1209","26.6","72","880"
6/26/2021 11:03:22 a. m.,"1233","26.6","72","880"
6/26/2021 11:04:22 a. m.,"1216","26.6","72","880"
6/26/2021 11:05:22 a. m.,"1242","26.6","72","880"
6/26/2021 11:06:22 a. m.,"1231","26.6","72","880"
6/26/2021 11:07:22 a. m.,"1198","26.6","72","880"
6/26/2021 11:08:22 a. m.,"1232","26.6","72","880"
6/26/2021 11:09:22 a. m.,"1236","26.6","72","880"
6/26/2021 11:10:22 a. m.,"1190","26.6","72","880"
6/26/2021 11:11:22 a. m.,"1216","26.6","72","880"
6/26/2021 11:12:22 a. m.,"1209","26.6","72","880"
6/26/2021 11:13:22 a. m.,"1230","26.6","72","880"
6/26/2021 11:14:22 a. m.,"1236","26.6","72","880"
6/26/2021 11:15:22 a. m.,"1224","26.6","72","880"
6/26/2021 11:16:22 a. m.,"1231","26.6","72","880"
6/26/2021 11:17:22 a. m.,"1244","26.6","72","880"
6/26/2021 11:18:22 a. m.,"1262","26.6","72","880"
6/26/2021 11:19:22 a. m.,"1236","26.6","72","880"
6/26/2021 11:20:22 a. m.,"1228","26.6","72","880"
6/26/2021 11:21:22 a. m.,"1213","26.6","72","880"
6/26/2021 11:22:22 a. m.,"1212","26.6","72","880"
6/26/2021 11:23:22 a. m.,"1240","26.6","72","880"
6/26/2021 11:24:22 a. m.,"1240","26.6","72","880"
6/26/2021 11:25:22 a. m.,"1259","26.6","72","880"
6/26/2021 11:26:22 a. m.,"1238","26.6","72","880"
6/26/2021 11:27:22 a. m.,"1226","26.6","72","880"
6/26/2021 11:28:22 a. m.,"1212","26.6","72","880"
6/26/2021 11:29:22 a. m.,"1248","26.6","72","880"
6/26/2021 11:30:22 a. m.,"1222","26.6","72","880"
6/26/2021 11:31:22 a. m.,"1211","26.6","72","880"
6/26/2021 11:32:22 a. m.,"1220","26.6","72","880"
6/26/2021 11:33:22 a. m.,"1239","26.6","72","880"
6/26/2021 11:34:22 a. m.,"1206","26.6","72","880"
6/26/2021 11:35:22 a. m.,"1210","26.6","72","880"
6/26/2021 11:36:22 a. m.,"1221","26.6","72","880"
6/26/2021 11:37:22 a. m.,"1230","26.6","72","880"
6/26/2021 11:38:22 a. m.,"1215","26.6","72","880"
6/26/2021 11:39:22 a. m.,"1250","26.6","72","880"
6/26/2021 11:40:22 a. m.,"1241","26.6","72","880"
6/26/2021 11:41:22 a. m.,"1216","26.6","72","880"
6/26/2021 11:42:22 a. m.,"1240","26.6","72","880"
6/26/2021 11:43:22 a. m.,"1242","26.6","72","880"
6/26/2021 11:44:22 a. m.,"1225","26.6","72","880"
6/26/2021 11:45:22 a. m.,"1208","26.6","72","880"
6/26/2021 11:46:22 a. m.,"1231","26.6","72","880"
6/26/2021 11:47:22 a. m.,"1248","26.6","72","880"
6/26/2021 11:48:22 a. m.,"1221","26.6","72","880"
6/26/2021 11:49:22 a. m.,"1241","26.6","72","880"
6/26/2021 11:50:22 a. m.,"1233","26.6","72","880"
6/26/2021 11:51:22 a. m.,"1219","26.6","72","880"
6/26/2021 11:52:22 a. m.,"1226","26.6","72","880"
6/26/2021 11:53:22 a. m.,"1214","26.6","72","880"
6/26/2021 11:54:22 a. m.,"1225","26.6","72","880"
6/26/2021 11:55:22 a. m.,"1213","26.6","72","880"
6/26/2021 11:56:22 a. m.,"1228","26.6","72","880"
6/26/2021 11:57:22 a. m.,"1227","26.6","72","880"
6/26/2021 11:58:22 a. m.,"1221","26.6","72","880"
6/26/2021 11:59:22 a. m.,"1206","26.6","72","880"
6/26/2021 12:00:22 p. m.,"1215","26.6","72","880"
6/26/2021 12:01:22 p. m.,"1228","26.6","72","880"
6/26/2021 12:02:22 p. m.,"1242","26.6","72","880"
6/26/2021 12:03:22 p. m.,"1228","26.6","72","880"
6/26/2021 12:04:22 p. m.,"1197","26.6","72","880"
6/26/2021 12:05:22 p. m.,"1217","26.6","72","880"
6/26/2021 12:06:22 p. m.,"1205","26.6","72","880"
6/26/2021 12:07:22 p. m.,"1210","26.6","72","880"
6/26/2021 12:08:22 p. m.,"1207","26.6","72","880"
6/26/2021 12:09:22 p. m.,"1241","26.6","72","880"
6/26/2021 12:10:22 p. m.,"1210","26.6","72","880"
6/26/2021 12:11:22 p. m.,"1242","26.6","72","880"
6/26/2021 12:12:22 p. m.,"1212","26.6","72","880"
6/26/2021 12:13:22 p. m.,"1228","26.6","72","880"
6/26/2021 12:14:22 p. m.,"1189","26.6","72","880"
6/26/2021 12:15:22 p. m.,"1234","26.6","72","880"
6/26/2021 12:16:22 p. m.,"1200","26.6","72","880"
6/26/2021 12:17:22 p. m.,"1230","26.6","72","880"
6/26/2021 12:18:22 p. m.,"1244","26.6","72","880"
6/26/2021 12:19:22 p. m.,"1222","26.6","72","880"
6/26/2021 12:20:22 p. m.,"1203","26.6","72","880"
6/26/2021 12:21:22 p. m.,"1217","26.6","72","880"
6/26/2021 12:22:22 p. m.,"1229","26.6","72","880"
6/26/2021 12:23:22 p. m.,"1213","26.6","72","880"
6/26/2021 12:24:22 p. m.,"1230","26.6","72","880"
6/26/2021 12:25:22 p. m.,"1228","26.6","72","880"
6/26/2021 12:26:22 p. m.,"1243","26.6","72","880"
6/26/2021 12:27:22 p. m.,"1203","26.6","72","880"
6/26/2021 12:28:22 p. m.,"1185","26.6","72","880"
6/26/2021 12:29:22 p. m.,"1207","26.6","72","880"
6/26/2021 12:30:22 p. m.,"1199","26.6","72","880"
6/26/2021 12:31:22 p. m.,"1197","26.6","72","880"
6/26/2021 12:32:22 p. m.,"1213","26.6","72","880"
6/26/2021 12:33:22 p. m.,"1214","26.6","72","880"
6/26/2021 12:34:22 p. m.,"1199","26.6","72","880"
6/26/2021 12:35:22 p. m.,"1216","26.6","72","880"
6/26/2021 12:36:22 p. m.,"1219","26.6","72","880"
6/26/2021 12:37:22 p. m.,"1226","26.6","72","880"
6/26/2021 12:38:22 p. m.,"1183","26.6","72","880"
6/26/2021 12:39:22 p. m.,"1212","26.6","72","880"
6/26/2021 12:40:22 p. m.,"1216","26.6","72","880"
6/26/2021 12:41:22 p. m.,"1204","26.6","72","880"
6/26/2021 12:42:22 p. m.,"1221","26.6","72","880"
6/26/2021 12:43:22 p. m.,"1229","26.7","72","880"
6/26/2021 12:44:22 p. m.,"1218","26.6","72","880"
6/26/2021 12:45:22 p. m.,"1219","26.6","72","880"
6/26/2021 12:46:22 p. m.,"1209","26.6","72","880"
6/26/2021 12:47:22 p. m.,"1202","26.6","72","880"
6/26/2021 12:48:22 p. m.,"1207","26.6","72","880"
6/26/2021 12:49:22 p. m.,"1222","26.6","72","880"
6/26/2021 12:50:22 p. m.,"1223","26.6","72","880"
6/26/2021 12:51:22 p. m.,"1217","26.6","72","880"
6/26/2021 12:52:22 p. m.,"1219","26.6","72","880"
6/26/2021 12:53:22 p. m.,"1222","26.6","72","880"
6/26/2021 12:54:22 p. m.,"1228","26.6","72","880"
6/26/2021 12:55:22 p. m.,"1217","26.6","72","880"
6/26/2021 12:56:22 p. m.,"1218","26.6","72","880"
6/26/2021 12:57:22 p. m.,"1211","26.7","72","880"
6/26/2021 12:58:22 p. m.,"1228","26.6","72","880"
6/26/2021 12:59:22 p. m.,"1205","26.7","72","880"
6/26/2021 1:00:22 p. m.,"1193","26.7","72","880"
6/26/2021 1:01:22 p. m.,"1223","26.6","72","880"
6/26/2021 1:02:22 p. m.,"1201","26.7","72","880"
6/26/2021 1:03:22 p. m.,"1198","26.6","72","880"
6/26/2021 1:04:22 p. m.,"1249","26.6","72","880"
6/26/2021 1:05:22 p. m.,"1203","26.6","72","880"
6/26/2021 1:06:22 p. m.,"1197","26.6","72","880"
6/26/2021 1:07:22 p. m.,"1214","26.7","72","880"
6/26/2021 1:08:22 p. m.,"1213","26.7","72","880"
6/26/2021 1:09:22 p. m.,"1207","26.6","72","880"
6/26/2021 1:10:22 p. m.,"1207","26.6","72","880"
6/26/2021 1:11:22 p. m.,"1218","26.7","72","880"
6/26/2021 1:12:22 p. m.,"1216","26.7","72","880"
6/26/2021 1:13:22 p. m.,"1192","26.7","72","880"
6/26/2021 1:14:22 p. m.,"1223","26.6","72","880"
6/26/2021 1:15:22 p. m.,"1224","26.7","72","880"
6/26/2021 1:16:22 p. m.,"1228","26.6","72","880"
6/26/2021 1:17:22 p. m.,"1203","26.7","72","880"
6/26/2021 1:18:22 p. m.,"1213","26.7","72","880"
6/26/2021 1:19:22 p. m.,"1211","26.6","72","880"
6/26/2021 1:20:22 p. m.,"1216","26.7","72","880"
6/26/2021 1:21:22 p. m.,"1193","26.7","72","880"
6/26/2021 1:22:22 p. m.,"1190","26.7","72","880"
6/26/2021 1:23:22 p. m.,"1186","26.6","72","880"
6/26/2021 1:24:22 p. m.,"1202","26.6","72","880"
6/26/2021 1:25:22 p. m.,"1220","26.7","72","880"
6/26/2021 1:26:22 p. m.,"1234","26.7","72","880"
6/26/2021 1:27:22 p. m.,"1197","26.6","72","880"
6/26/2021 1:28:22 p. m.,"1190","26.6","72","880"
6/26/2021 1:29:22 p. m.,"1205","26.7","72","880"
6/26/2021 1:30:22 p. m.,"1206","26.7","72","880"
6/26/2021 1:31:22 p. m.,"1188","26.7","72","880"
6/26/2021 1:32:22 p. m.,"1189","26.6","72","880"
6/26/2021 1:33:22 p. m.,"1207","26.7","72","880"
6/26/2021 1:34:22 p. m.,"1203","26.7","72","880"
6/26/2021 1:35:22 p. m.,"1196","26.6","72","880"
6/26/2021 1:36:22 p. m.,"1208","26.7","72","880"
6/26/2021 1:37:22 p. m.,"1194","26.7","72","880"
6/26/2021 1:38:22 p. m.,"1207","26.7","72","880"
6/26/2021 1:39:22 p. m.,"1193","26.7","72","880"
6/26/2021 1:40:22 p. m.,"1191","26.7","72","880"
6/26/2021 1:41:22 p. m.,"1209","26.7","72","880"
6/26/2021 1:42:22 p. m.,"1208","26.7","72","880"
6/26/2021 1:43:22 p. m.,"1222","26.6","72","880"
6/26/2021 1:44:22 p. m.,"1212","26.7","72","880"
6/26/2021 1:45:22 p. m.,"1203","26.7","72","880"
6/26/2021 1:46:22 p. m.,"1207","26.7","72","880"
6/26/2021 1:47:22 p. m.,"1185","26.7","72","880"
6/26/2021 1:48:22 p. m.,"1214","26.6","72","880"
6/26/2021 1:49:22 p. m.,"1207","26.7","72","880"
6/26/2021 1:50:22 p. m.,"1228","26.7","72","880"
6/26/2021 1:51:22 p. m.,"1178","26.7","72","880"
6/26/2021 1:52:22 p. m.,"1207","26.7","73","880"
6/26/2021 1:53:22 p. m.,"1221","26.7","72","880"
6/26/2021 1:54:22 p. m.,"1205","26.7","72","880"
6/26/2021 1:55:22 p. m.,"1200","26.7","72","880"
